Order ID,Customer Name,Gender,Product Details (Brand),Phone Number,Age,City,Address,Product Price (Taka),Delivery Charge(Taka),Total Bill (Taka),Phone Number,Customer Value,City Code,Product Code,Value Count,,LOOKUP TABLE   ,LOOKUPVALUE,,Product,Product Code
2362,Nazia Biswas,Female,Mushq,019-531-45603,40,Narayanganj,"House #14, Road #7, Araihazar, Narayanganj",6890,120,7010,019-531-45603,High,11,4,1,,,,,,
2363,Fabliha Islam,Female,Sana Safinaz,017-218-97409,33,Cox's Bazar,"House #20, Road #5, Ramu, Coxs Bazar",10590,120,10710,017-218-97409,Low,5,6,0,,,,,,
2364,Tahmina Noor,Female,Maria B.,017-106-35104,33,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7500,70,7570,017-106-35104,High,1,8,1,,,,,,
2365,Ayesha Khan,Female,Maria B.,018-734-64005,27,Khulna,"Plot #7, DA Khan Road, Khulna",7500,120,7620,018-734-64005,Low,6,8,0,,,,,,
2366,Farinaj Ahmed,Female,Faraz Manan,019-514-13033,41,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",9000,120,9120,019-514-13033,Low,3,9,0,,,,,,
2367,Fabliha Das,Female,Baroque,013-167-73021,27,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7560,70,7630,013-167-73021,High,1,5,1,,,,,,
2368,Shafi Chowdhury,Male,Sana Safinaz,018-335-52056,31,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",10590,120,10710,018-335-52056,Low,3,6,0,,,,,,
2369,Ayesha Ali,Female,Mushq,018-968-55006,32,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6890,70,6960,018-968-55006,High,1,4,1,,,,,,
2370,Mahir Hasan,Male,Celina,019-531-42049,40,Mymensingh,"House #10, Lane #6, Mymensingh Sadar, Mymensingh",5599,120,5719,019-531-42049,Low,13,1,0,,,,,,
2371,Farhana Ali,Female,Baroque,015-846-73036,46,Rangpur,"Plot #8, Bogra Road, Rangpur",7560,120,7680,015-846-73036,Low,9,5,0,,,,,,
2372,Maria Akhtar,Female,Ethnic,018-426-58697,42,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",6500,120,6620,018-426-58697,Low,3,7,0,,,,,,
2373,Labony Fairooz,Female,Celina,017-777-85981,45,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",5599,120,5719,017-777-85981,Low,19,1,0,,,,,,
2374,Mahir Hassan,Male,Faraz Manan,016-992-30993,46,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",9000,120,9120,016-992-30993,Low,7,9,0,,,,,,
2375,Urmi Noor,Female,Celina,019-490-47297,49,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",5599,120,5719,019-490-47297,High,8,1,1,,,,,,
2376,Abrar Barua,Male,Mushq,016-739-29062,29,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",6890,120,7010,016-739-29062,Low,3,4,0,,,,,,
2377,Fabliha Tasnim,Female,Khaadi,015-409-51850,34,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5990,70,6060,015-409-51850,Low,1,2,0,,,,,,
2378,Urmi Das,Female,Khaadi,013-904-35004,43,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5990,70,6060,013-904-35004,Low,1,2,0,,,,,,
2379,Farhana Ferdous,Female,Celina,015-321-68903,29,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",5599,120,5719,015-321-68903,Low,3,1,0,,,,,,
2380,Farhana Haque,Female,Faraz Manan,016-943-40543,46,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",9000,120,9120,016-943-40543,Low,8,9,0,,,,,,
2381,Miniba Jahan,Female,Sapphire,018-622-49531,44,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7180,70,7250,018-622-49531,High,1,3,1,,,,,,
2382,Irina Nur,Female,Celina,015-984-66986,31,Bogura,"Flat #13, Building #12, Kahalu, Bogura",5599,120,5719,015-984-66986,Low,17,1,0,,,,,,
2383,Maria Biswas,Female,Celina,019-132-40946,37,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5599,70,5669,019-132-40946,Low,1,1,0,,,,,,
2384,Sujana Sabrin,Female,Ethnic,013-878-59994,41,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",6500,120,6620,013-878-59994,Low,3,7,0,,,,,,
2385,Sabina Ali,Female,Ethnic,017-482-16950,47,Kushtia,"Apartment #10, Block #P, Mirpur, Kushtia",6500,120,6620,017-482-16950,Low,16,7,0,,,,,,
2386,Saima Akhtar,Female,Khaadi,016-348-35968,47,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5990,120,6110,016-348-35968,Low,3,2,0,,,,,,
2387,Anisha Karim,Female,Faraz Manan,019-749-81915,50,Jamalpur,"Flat #1, Building #10, Sarishabari, Jamalpur",9000,120,9120,019-749-81915,Low,20,9,0,,,,,,
2388,Nafisa Sabrin,Female,Khaadi,019-850-47071,30,Kushtia,"Plot #6, Kumarkhali, Kushtia",5990,120,6110,019-850-47071,High,16,2,1,,,,,,
2389,Karim Miah,Male,Amir Adnan,019-524-16080,27,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9550,70,9620,019-524-16080,Low,1,10,0,,,,,,
2390,Farinaj Nawar,Female,Faraz Manan,018-356-18026,35,Narayanganj,"Plot #9, Rupganj, Narayanganj",9000,120,9120,018-356-18026,High,11,9,1,,,,,,
2391,Faiza Islam,Female,Celina,018-823-16089,27,Gazipur,"House #8, Lane #10, Joydebpur, Gazipur",5599,120,5719,018-823-16089,High,2,1,1,,,,,,
2392,Rabeya Chowdhury,Female,Faraz Manan,016-207-60228,49,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9000,70,9070,016-207-60228,Low,1,9,0,,,,,,
2393,Nusrat Nur,Female,Celina,018-444-81404,40,Rangpur,"Flat #1, Building #13, Rangpur Sadar, Rangpur",5599,120,5719,018-444-81404,High,9,1,1,,,,,,
2394,Arabi Islam,Female,Celina,018-744-78032,29,Mymensingh,"House #10, Lane #6, Mymensingh Sadar, Mymensingh",5599,120,5719,018-744-78032,Low,13,1,0,,,,,,
2395,Lamisa Ahmed,Female,Maria B.,019-253-80094,34,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7500,70,7570,019-253-80094,Low,1,8,0,,,,,,
2396,Sharmin Haque,Female,Faraz Manan,015-286-50402,23,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9000,70,9070,015-286-50402,Low,1,9,0,,,,,,
2397,Sharmin Tasneem,Female,Maria B.,015-552-90405,39,Mymensingh,"Apartment #9, Block #L, Bhaluka, Mymensingh",7500,120,7620,015-552-90405,High,13,8,1,,,,,,
2398,Ali Uddin,Male,Amir Adnan,017-579-15209,26,Mymensingh,"House #18, Road #9, Muktagacha, Mymensingh",9550,120,9670,017-579-15209,Low,13,10,0,,,,,,
2399,Nowshin Chowdhury,Female,Khaadi,019-700-56059,25,Khulna,"Flat #2, Building #14, Moylapota, Khulna",5990,120,6110,019-700-56059,High,6,2,1,,,,,,
2400,Nazia Haque,Female,Ethnic,013-937-51700,35,Kushtia,"Apartment #10, Block #P, Mirpur, Kushtia",6500,120,6620,013-937-51700,Low,16,7,0,,,,,,
2401,Sumaiya Islam,Female,Ethnic,017-948-81500,26,Dinajpur,"House #2, Lane #8, Dinajpur Sadar, Dinajpur",6500,120,6620,017-948-81500,Low,18,7,0,,,,,,
2402,Lamia Nur,Female,Sapphire,019-787-99094,35,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",7180,120,7300,019-787-99094,Low,3,3,0,,,,,,
2403,Sharmin Biswas,Female,Amir Adnan,018-864-27037,42,Dinajpur,"House #2, Lane #8, Dinajpur Sadar, Dinajpur",9550,120,9670,018-864-27037,Low,18,10,0,,,,,,
2404,Mahbuba Khan,Female,Khaadi,017-825-50759,41,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,017-825-50759,High,1,2,1,,,,,,
2405,Farinaj Das,Female,Baroque,015-165-22006,24,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",7560,120,7680,015-165-22006,Low,2,5,0,,,,,,
2406,Shahid Morshed,Male,Ethnic,015-807-90033,39,Narsingdi,"House #19, Road #4, Shibpur, Narsingdi",6500,120,6620,015-807-90033,Low,15,7,0,,,,,,
2407,Nowshin Sobhan,Female,Amir Adnan,019-339-43909,41,Gazipur,"Flat #11, Building #16, Kaliakair, Gazipur",9550,120,9670,019-339-43909,Low,2,10,0,,,,,,
2408,Nowshin Akhtar,Female,Baroque,019-244-47034,23,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7560,70,7630,019-244-47034,High,1,5,1,,,,,,
2409,Shahid Amin,Male,Ethnic,017-753-71504,50,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",6500,120,6620,017-753-71504,Low,3,7,0,,,,,,
2410,Saima Fairooz,Female,Sana Safinaz,018-681-85603,45,Jamalpur,"House #4, Lane #12, Jamalpur Sadar, Jamalpur",10590,120,10710,018-681-85603,Low,20,6,0,,,,,,
2411,Labony Noor,Female,Amir Adnan,016-433-85600,30,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9550,70,9620,016-433-85600,High,1,10,1,,,,,,
2412,Arabi Karim,Female,Khaadi,015-202-41077,37,Narayanganj,"House #14, Road #7, Araihazar, Narayanganj",5990,120,6110,015-202-41077,High,11,2,1,,,,,,
2413,Rabeya Khan,Female,Mushq,018-334-91040,25,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6890,70,6960,018-334-91040,Low,1,4,0,,,,,,
2414,Tashpia Ahmed,Female,Amir Adnan,018-190-92003,50,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",9550,120,9670,018-190-92003,Low,3,10,0,,,,,,
2415,Farinaj Chowdhury,Female,Sana Safinaz,016-164-30931,22,Cox's Bazar,"Apartment #8, Block #M, Chakaria, Coxs Bazar",10590,120,10710,016-164-30931,High,5,6,1,,,,,,
2416,Ilma Islam,Female,Baroque,019-361-80136,41,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7560,70,7630,019-361-80136,High,1,5,1,,,,,,
2417,Tahmina Rowshan,Female,Baroque,019-682-83068,26,Cox's Bazar,"House #20, Road #5, Ramu, Coxs Bazar",7560,120,7680,019-682-83068,Low,5,5,0,,,,,,
2418,Maria Tasnim,Female,Maria B.,013-806-42053,22,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7500,120,7620,013-806-42053,Low,3,8,0,,,,,,
2419,Rabbi Sadiq,Male,Celina,019-679-93011,39,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",5599,120,5719,019-679-93011,Low,3,1,0,,,,,,
2420,Farinaj Ferdous,Female,Celina,016-782-11021,45,Jessore,"Apartment #7, Block #N, Jhikargachha, Jessore",5599,120,5719,016-782-11021,Low,14,1,0,,,,,,
2421,Rifat Yasir,Male,Faraz Manan,018-576-10262,33,Cox's Bazar,"House #3, Lane #7, Coxs Bazar Sadar, Coxs Bazar",9000,120,9120,018-576-10262,Low,5,9,0,,,,,,
2422,Wamia Ahmed,Female,Khaadi,018-531-60890,38,Jamalpur,"Flat #1, Building #10, Sarishabari, Jamalpur",5990,120,6110,018-531-60890,High,20,2,1,,,,,,
2423,Anisha Sabah,Female,Celina,016-428-53000,40,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5599,70,5669,016-428-53000,Low,1,1,0,,,,,,
2424,Tamanna Chowdhury,Female,Amir Adnan,019-348-60825,37,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",9550,120,9670,019-348-60825,Low,3,10,0,,,,,,
2425,Urmi Ahmed,Female,Sapphire,015-872-46044,33,Narsingdi,"Flat #8, Building #16, Raipura, Narsingdi",7180,120,7300,015-872-46044,High,15,3,1,,,,,,
2426,Sabina Ferdous,Female,Celina,018-993-50096,29,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",5599,120,5719,018-993-50096,Low,3,1,0,,,,,,
2427,Nafisa Sultana,Female,Amir Adnan,018-788-19074,47,Dinajpur,"House #2, Lane #8, Dinajpur Sadar, Dinajpur",9550,120,9670,018-788-19074,Low,18,10,0,,,,,,
2428,Ali Karim,Male,Maria B.,018-930-51018,31,Jessore,"Plot #8, Manirampur, Jessore",7500,120,7620,018-930-51018,High,14,8,1,,,,,,
2429,Labiba Islam,Female,Ethnic,017-878-33090,35,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",6500,120,6620,017-878-33090,Low,3,7,0,,,,,,
2430,Shafin Ali,Male,Sapphire,015-893-87018,27,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7180,120,7300,015-893-87018,Low,3,3,0,,,,,,
2431,Nazia Tabassum,Female,Faraz Manan,013-283-35082,45,Cox's Bazar,"House #3, Lane #7, Coxs Bazar Sadar, Coxs Bazar",9000,120,9120,013-283-35082,Low,5,9,0,,,,,,
2432,Nusrat Ferdous,Female,Sapphire,018-161-15002,41,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7180,70,7250,018-161-15002,High,1,3,1,,,,,,
2433,Saima Rowshan,Female,Amir Adnan,019-898-14034,37,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9550,70,9620,019-898-14034,Low,1,10,0,,,,,,
2434,Tashfia Akhtar,Female,Faraz Manan,013-367-96072,44,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,013-367-96072,High,1,9,1,,,,,,
2435,Jamil Miah,Male,Faraz Manan,016-125-34070,30,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9000,70,9070,016-125-34070,High,1,9,1,,,,,,
2436,Tashpia Mahi,Female,Sana Safinaz,017-752-32023,22,Jessore,"Flat #1, Building #10, Abhaynagar, Jessore",10590,120,10710,017-752-32023,High,14,6,1,,,,,,
2437,Sumaiya Tasneem,Female,Khaadi,013-223-25605,23,Narayanganj,"Flat #7, Building #12, Sonargaon, Narayanganj",5990,120,6110,013-223-25605,High,11,2,1,,,,,,
2438,Labiba Khan,Female,Maria B.,019-622-46802,27,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7500,70,7570,019-622-46802,Low,1,8,0,,,,,,
2439,Labiba Sabrin,Female,Sapphire,013-124-33109,27,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",7180,120,7300,013-124-33109,Low,3,3,0,,,,,,
2440,Sharmin Khan,Female,Maria B.,015-516-13600,27,Jessore,"House #15, Road #3, Bagherpara, Jessore",7500,120,7620,015-516-13600,Low,14,8,0,,,,,,
2441,Sujana Akhtar,Female,Khaadi,018-528-66088,33,Mymensingh,"Apartment #9, Block #L, Bhaluka, Mymensingh",5990,120,6110,018-528-66088,Low,13,2,0,,,,,,
2442,Raisa Akhtar,Female,Amir Adnan,016-168-64106,26,Jessore,"Flat #1, Building #10, Abhaynagar, Jessore",9550,120,9670,016-168-64106,Low,14,10,0,,,,,,
2443,Farhana Rowshan,Female,Sapphire,016-446-12501,34,Bogura,"Flat #13, Building #12, Kahalu, Bogura",7180,120,7300,016-446-12501,High,17,3,1,,,,,,
2444,Sharmin Islam,Female,Maria B.,018-787-66014,50,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7500,70,7570,018-787-66014,Low,1,8,0,,,,,,
2445,Nusrat Rowshan,Female,Celina,018-802-44700,48,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",5599,120,5719,018-802-44700,Low,3,1,0,,,,,,
2446,Fabliha Tasnim,Female,Khaadi,017-554-77404,27,Narayanganj,"House #5, Lane #4, Fatullah, Narayanganj",5990,120,6110,017-554-77404,Low,11,2,0,,,,,,
2447,Sharmin Khan,Female,Ethnic,015-389-60357,45,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6500,70,6570,015-389-60357,Low,1,7,0,,,,,,
2448,Sharmin Hossain,Female,Sana Safinaz,016-629-68099,47,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",10590,120,10710,016-629-68099,Low,2,6,0,,,,,,
2449,Faiza Ahmed,Female,Amir Adnan,015-906-80155,25,Kushtia,"Plot #6, Kumarkhali, Kushtia",9550,120,9670,015-906-80155,High,16,10,1,,,,,,
2450,Mahbuba Khan,Female,Baroque,019-928-80422,28,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7560,120,7680,019-928-80422,High,3,5,1,,,,,,
2451,Raisa Ferdous,Female,Khaadi,019-815-70063,39,Narsingdi,"House #19, Road #4, Shibpur, Narsingdi",5990,120,6110,019-815-70063,Low,15,2,0,,,,,,
2452,Abdullah Rahman,Male,Sana Safinaz,013-527-10049,42,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",10590,120,10710,013-527-10049,Low,3,6,0,,,,,,
2453,Maria Nur,Female,Sapphire,018-659-27801,27,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7180,70,7250,018-659-27801,High,1,3,1,,,,,,
2454,Sujana Biswas,Female,Celina,015-612-64605,45,Tangail,"Plot #7, Mirzapur, Tangail",5599,120,5719,015-612-64605,Low,12,1,0,,,,,,
2455,Tahmina Sabah,Female,Amir Adnan,013-803-56047,38,Jamalpur,"Flat #1, Building #10, Sarishabari, Jamalpur",9550,120,9670,013-803-56047,Low,20,10,0,,,,,,
2456,Irina Noor,Female,Mushq,013-720-43007,29,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",6890,120,7010,013-720-43007,High,3,4,1,,,,,,
2457,Jannatul Fairooz,Female,Mushq,015-392-25700,29,Dinajpur,"Flat #3, Building #14, Chirirbandar, Dinajpur",6890,120,7010,015-392-25700,Low,18,4,0,,,,,,
2458,iqdidar Murtaza,Male,Baroque,019-362-78605,44,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7560,70,7630,019-362-78605,Low,1,5,0,,,,,,
2459,Tahmina Nur,Female,Faraz Manan,019-430-36065,31,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",9000,120,9120,019-430-36065,Low,3,9,0,,,,,,
2460,Himeka Islam,Female,Faraz Manan,018-341-55058,38,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",9000,120,9120,018-341-55058,High,3,9,1,,,,,,
2461,Nazia Biswas,Female,Faraz Manan,019-327-26502,41,Gazipur,"Plot #4, Sreepur, Gazipur",9000,120,9120,019-327-26502,High,2,9,1,,,,,,
2462,Nusrat Das,Female,Baroque,016-163-40052,49,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7560,120,7680,016-163-40052,High,3,5,1,,,,,,
2463,Maria Tasneem,Female,Khaadi,018-657-56090,49,Sylhet,"Flat #4, Building #11, Lamabazar, Sylhet",5990,120,6110,018-657-56090,Low,4,2,0,,,,,,
2464,Ayesha Khan,Female,Amir Adnan,015-761-32606,36,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",9550,120,9670,015-761-32606,Low,3,10,0,,,,,,
2465,Sharmin Sabah,Female,Khaadi,019-280-64180,48,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",5990,120,6110,019-280-64180,High,7,2,1,,,,,,
2466,Maria Nur,Female,Sapphire,018-715-90658,36,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",7180,120,7300,018-715-90658,Low,3,3,0,,,,,,
2467,Abonty Tasnim,Female,Mushq,017-131-63074,49,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",6890,120,7010,017-131-63074,Low,3,4,0,,,,,,
2468,Urmi Rowshan,Female,Baroque,016-168-40219,40,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",7560,120,7680,016-168-40219,Low,3,5,0,,,,,,
2469,Ayesha Ahmed,Female,Maria B.,015-146-67029,39,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7500,70,7570,015-146-67029,Low,1,8,0,,,,,,
2470,Jannatul Sabah,Female,Maria B.,018-794-84200,47,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7500,120,7620,018-794-84200,Low,3,8,0,,,,,,
2471,Saima Nawar,Female,Maria B.,016-908-78080,23,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7500,120,7620,016-908-78080,Low,3,8,0,,,,,,
2472,Raisa Ali,Female,Faraz Manan,019-163-47030,30,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9000,70,9070,019-163-47030,Low,1,9,0,,,,,,
2473,Lamisa Jahan,Female,Sana Safinaz,015-624-04587,31,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",10590,120,10710,015-624-04587,High,7,6,1,,,,,,
2474,Nafisa Haque,Female,Amir Adnan,019-554-11007,41,Tangail,"House #2, Lane #8, Santosh, Tangail",9550,120,9670,019-554-11007,High,12,10,1,,,,,,
2475,Abonty Ali,Female,Ethnic,015-878-28693,28,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6500,70,6570,015-878-28693,High,1,7,1,,,,,,
2476,Farinaj Ahmed,Female,Celina,017-784-28930,37,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",5599,120,5719,017-784-28930,Low,3,1,0,,,,,,
2477,Ayesha Noor,Female,Amir Adnan,013-738-14976,28,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9550,70,9620,013-738-14976,Low,1,10,0,,,,,,
2478,Ayesha Khan,Female,Sana Safinaz,018-144-52694,33,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",10590,120,10710,018-144-52694,High,3,6,1,,,,,,
2479,Anisha Tasnim,Female,Celina,016-195-33939,29,Kushtia,"Flat #2, Building #9, Daulatpur, Kushtia",5599,120,5719,016-195-33939,High,16,1,1,,,,,,
2480,Sujana Ali,Female,Ethnic,015-171-12193,43,Kushtia,"Flat #2, Building #9, Daulatpur, Kushtia",6500,120,6620,015-171-12193,Low,16,7,0,,,,,,
2481,Nafisa Sabah,Female,Sana Safinaz,019-666-93391,25,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",10590,70,10660,019-666-93391,Low,1,6,0,,,,,,
2482,Sumaiya Haque,Female,Mushq,015-291-72931,23,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6890,70,6960,015-291-72931,High,1,4,1,,,,,,
2483,Abonty Mahi,Female,Baroque,016-433-79591,42,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7560,120,7680,016-433-79591,Low,3,5,0,,,,,,
2484,Rohhan Rahman,Male,Sana Safinaz,015-921-29971,35,Narayanganj,"House #14, Road #7, Araihazar, Narayanganj",10590,120,10710,015-921-29971,Low,11,6,0,,,,,,
2485,Sharmin Jahan,Female,Amir Adnan,017-201-79500,43,Dinajpur,"Plot #9, Phulbari, Dinajpur",9550,120,9670,017-201-79500,High,18,10,1,,,,,,
2486,Sabina Rowshan,Female,Khaadi,017-168-99080,49,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5990,70,6060,017-168-99080,High,1,2,1,,,,,,
2487,Himeka Islam,Female,Ethnic,019-823-38994,34,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6500,70,6570,019-823-38994,Low,1,7,0,,,,,,
2488,Raisa Karim,Female,Celina,014-925-64097,43,Gazipur,"House #12, Road #2, Gazipur Sadar, Gazipur",5599,120,5719,014-925-64097,Low,2,1,0,,,,,,
2489,Faiza Rahman,Female,Sapphire,018-467-16996,50,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7180,70,7250,018-467-16996,Low,1,3,0,,,,,,
2490,Shahid Ahmed,Male,Amir Adnan,015-924-79576,45,Narsingdi,"Apartment #12, Block #O, Belabo, Narsingdi",9550,120,9670,015-924-79576,Low,15,10,0,,,,,,
2491,Nowshin Sabrin,Female,Faraz Manan,016-972-82983,43,Rangpur,"House #16, Road #10, Kaunia, Rangpur",9000,120,9120,016-972-82983,High,9,9,1,,,,,,
2492,Saima Tasneem,Female,Ethnic,016-368-97895,43,Sylhet,"House #18, Road #3, Kajalshah, Sylhet",6500,120,6620,016-368-97895,High,4,7,1,,,,,,
2493,Fabliha Tasneem,Female,Khaadi,017-906-39996,45,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5990,120,6110,017-906-39996,Low,3,2,0,,,,,,
2494,Sabina Rowshan,Female,Sana Safinaz,013-710-19768,23,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",10590,70,10660,013-710-19768,Low,1,6,0,,,,,,
2495,Tashfia Khan,Female,Khaadi,018-600-79283,42,Bogura,"House #18, Road #4, Sonatala, Bogura",5990,120,6110,018-600-79283,High,17,2,1,,,,,,
2496,Labiba Khan,Female,Amir Adnan,017-395-99051,33,Cox's Bazar,"Plot #14, Ukhia, Coxs Bazar",9550,120,9670,017-395-99051,Low,5,10,0,,,,,,
2497,Tahmina Khan,Female,Mushq,013-732-10744,43,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6890,70,6960,013-732-10744,High,1,4,1,,,,,,
2498,Nafisa Biswas,Female,Maria B.,018-483-70471,48,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",7500,120,7620,018-483-70471,Low,2,8,0,,,,,,
2499,Sharmin Das,Female,Sana Safinaz,019-475-50283,29,Gazipur,"Flat #11, Building #16, Kaliakair, Gazipur",10590,120,10710,019-475-50283,Low,2,6,0,,,,,,
2500,Rabeya Ali,Female,Sapphire,019-935-70866,40,Rangpur,"Plot #8, Bogra Road, Rangpur",7180,120,7300,019-935-70866,High,9,3,1,,,,,,
2501,Tashpia Sobhan,Female,Khaadi,019-180-30646,47,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,019-180-30646,Low,1,2,0,,,,,,
2502,Rabeya Ahmed,Female,Amir Adnan,019-536-94022,49,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",9550,120,9670,019-536-94022,Low,3,10,0,,,,,,
2503,Sharmin Ahmed,Female,Celina,013-362-71009,26,Bogura,"Plot #7, Sherpur, Bogura",5599,120,5719,013-362-71009,High,17,1,1,,,,,,
2504,Miniba Tasnim,Female,Maria B.,016-537-17071,30,Narsingdi,"Apartment #12, Block #O, Belabo, Narsingdi",7500,120,7620,016-537-17071,Low,15,8,0,,,,,,
2505,Raisa Khan,Female,Maria B.,019-250-17104,43,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7500,70,7570,019-250-17104,Low,1,8,0,,,,,,
2506,Sabina Karim,Female,Baroque,013-160-37350,48,Narsingdi,"Flat #8, Building #16, Raipura, Narsingdi",7560,120,7680,013-160-37350,Low,15,5,0,,,,,,
2507,Raisa Khan,Female,Mushq,018-891-45014,24,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",6890,70,6960,018-891-45014,Low,1,4,0,,,,,,
2508,Lamisa Chowdhury,Female,Sapphire,019-366-28601,46,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",7180,120,7300,019-366-28601,Low,19,3,0,,,,,,
2509,Maria Karim,Female,Ethnic,018-345-71902,41,Gazipur,"Flat #11, Building #16, Kaliakair, Gazipur",6500,120,6620,018-345-71902,Low,2,7,0,,,,,,
2510,Lamisa Islam,Female,Amir Adnan,016-319-40099,39,Bogura,"House #9, Lane #10, Bogura Sadar, Bogura",9550,120,9670,016-319-40099,Low,17,10,0,,,,,,
2511,Ayesha Rahman,Female,Sana Safinaz,015-765-76004,49,Sylhet,"Apartment #15, Block #E, Zindabazar, Sylhet",10590,120,10710,015-765-76004,High,4,6,1,,,,,,
2512,Nafi Zaman,Male,Faraz Manan,018-159-42016,43,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,018-159-42016,High,1,9,1,,,,,,
2513,Arabi Karim,Female,Amir Adnan,018-225-41900,36,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9550,70,9620,018-225-41900,High,1,10,1,,,,,,
