Order ID,Customer Name,Gender,Product Details (Brand),Age,City,Address,Product Price (Taka),Delivery Charge(Taka),Total Bill (Taka),Phone Number,Customer Value
3185,Abonty Tabassum,Female,Baroque,23,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7560,70,7630,019-264-63011,Low
3186,Tahmina Ahmed,Female,Khaadi,45,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,017-210-37201,Low
3187,Nusrat Chowdhury,Female,Sapphire,36,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7180,70,7250,019-110-39006,Low
3188,Maria Karim,Female,Khaadi,35,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5990,70,6060,019-531-45603,Low
3189,Mahbuba Ahmed,Female,Sapphire,29,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7180,70,7250,017-218-97409,Low
3190,Tashpia Tahsin,Female,Celina,37,Cox's Bazar,"Plot #14, Ukhia, Coxs Bazar",5599,120,5719,017-106-35104,Low
3191,Farhana Nawar,Female,Khaadi,31,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",5990,120,6110,018-734-64005,Low
3192,Miniba Fairooz,Female,Faraz Manan,43,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",9000,120,9120,019-514-13033,Low
3193,Farinaj Sabrin,Female,Baroque,42,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7560,70,7630,013-167-73021,High
3194,Farhana Karim,Female,Sapphire,29,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",7180,120,7300,018-335-52056,Low
3195,Miniba Hossain,Female,Maria B.,40,Khulna,"House #1, Lane #5, Sonadanga, Khulna",7500,120,7620,018-968-55006,Low
3196,Maria Tasneem,Female,Khaadi,22,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",5990,120,6110,019-531-42049,Low
3197,Ayesha Sabrin,Female,Maria B.,49,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7500,120,7620,015-846-73036,Low
3198,Tanjim Zaman,Male,Baroque,29,Tangail,"Plot #7, Mirzapur, Tangail",7560,120,7680,018-426-58697,Low
3199,Farhana Biswas,Female,Ethnic,46,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6500,70,6570,017-777-85981,Low
3200,Himeka Tasneem,Female,Faraz Manan,37,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",9000,120,9120,016-992-30993,Low
3201,Raisa Sabrin,Female,Maria B.,38,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7500,70,7570,019-490-47297,High
3202,Sabina Ahmed,Female,Sana Safinaz,30,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",10590,120,10710,016-739-29062,Low
3203,Nusrat Fairooz,Female,Mushq,25,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6890,70,6960,015-409-51850,High
3204,Farid Rahman,Male,Faraz Manan,27,Kushtia,"Plot #6, Kumarkhali, Kushtia",9000,120,9120,013-904-35004,Low
3205,Maria Noor,Female,Ethnic,22,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",6500,120,6620,015-321-68903,High
3206,Tamanna Karim,Female,Amir Adnan,33,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9550,70,9620,016-943-40543,Low
3207,Tahmina Ahmed,Female,Ethnic,36,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6500,70,6570,018-622-49531,High
3208,Tashfia Ferdous,Female,Sana Safinaz,28,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",10590,70,10660,015-984-66986,Low
3209,Nazia Haque,Female,Ethnic,27,Kushtia,"Flat #2, Building #9, Daulatpur, Kushtia",6500,120,6620,019-132-40946,High
3210,Alishba Sobhan,Female,Khaadi,40,Jessore,"House #4, Lane #12, Jessore Sadar, Jessore",5990,120,6110,013-878-59994,Low
3211,Sharmin Fairooz,Female,Sana Safinaz,42,Sylhet,"House #18, Road #3, Kajalshah, Sylhet",10590,120,10710,017-482-16950,Low
3212,Lamisa Ferdous,Female,Faraz Manan,33,Bogura,"Flat #13, Building #12, Kahalu, Bogura",9000,120,9120,016-348-35968,High
3213,Tashfia Nur,Female,Ethnic,41,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6500,70,6570,019-749-81915,High
3214,Nafisa Khan,Female,Amir Adnan,23,Narayanganj,"Flat #7, Building #12, Sonargaon, Narayanganj",9550,120,9670,019-850-47071,Low
3215,Maria Sabrin,Female,Sapphire,28,Jamalpur,"Flat #1, Building #10, Sarishabari, Jamalpur",7180,120,7300,019-524-16080,High
3216,Lamia Tasnim,Female,Maria B.,40,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7500,70,7570,018-356-18026,Low
3217,Alishba Sabrin,Female,Ethnic,45,Mymensingh,"House #18, Road #9, Muktagacha, Mymensingh",6500,120,6620,018-823-16089,Low
3218,Lamia Nur,Female,Maria B.,35,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7500,70,7570,016-207-60228,Low
3219,Ayesha Chowdhury,Female,Ethnic,42,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6500,70,6570,018-444-81404,Low
3220,Saima Mahi,Female,Celina,28,Narsingdi,"Flat #8, Building #16, Raipura, Narsingdi",5599,120,5719,018-744-78032,Low
3221,Tashfia Mahi,Female,Sana Safinaz,27,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",10590,70,10660,019-253-80094,Low
3222,Mahbuba Haque,Female,Amir Adnan,50,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9550,70,9620,015-286-50402,High
3223,Sabina Khan,Female,Khaadi,22,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5990,70,6060,015-552-90405,High
3224,Farinaj Sabah,Female,Maria B.,39,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",7500,120,7620,017-579-15209,Low
3225,Anisha Khan,Female,Faraz Manan,42,Coxs Bazar,"Apartment #8, Block #M, Chakaria, Coxs Bazar",9000,120,9120,019-700-56059,Low
3226,Raisa Sabrin,Female,Celina,43,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5599,70,5669,013-937-51700,High
3227,Maria Jahan,Female,Khaadi,39,Narayanganj,"House #5, Lane #4, Fatullah, Narayanganj",5990,120,6110,017-948-81500,Low
3228,Ayesha Ahmed,Female,Baroque,27,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7560,70,7630,019-787-99094,Low
3229,Abonty Haque,Female,Mushq,25,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",6890,120,7010,018-864-27037,Low
3230,Sharmin Tasneem,Female,Ethnic,44,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",6500,120,6620,017-825-50759,Low
3231,Anisha Tahsin,Female,Khaadi,34,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5990,120,6110,015-165-22006,Low
3232,Sobhan Murtaza,Male,Khaadi,23,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5990,70,6060,015-807-90033,Low
3233,Lamisa Fairooz,Female,Mushq,31,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6890,70,6960,019-339-43909,Low
3234,Sujana Das,Female,Faraz Manan,32,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,019-244-47034,Low
3235,Miniba Sabah,Female,Baroque,28,Coxs Bazar,"Apartment #8, Block #M, Chakaria, Coxs Bazar",7560,120,7680,017-753-71504,High
3236,Nusrat Sultana,Female,Celina,29,Dinajpur,"Apartment #5, Block #R, Birganj, Dinajpur",5599,120,5719,018-681-85603,Low
3237,Sharmin Chowdhury,Female,Celina,40,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5599,70,5669,016-433-85600,Low
3238,Saima Fairooz,Female,Sana Safinaz,33,Kushtia,"Flat #2, Building #9, Daulatpur, Kushtia",10590,120,10710,015-202-41077,Low
3239,Rabeya Tasneem,Female,Sana Safinaz,35,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",10590,70,10660,018-334-91040,High
3240,Sabina Ahmed,Female,Ethnic,32,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",6500,70,6570,018-190-92003,High
3241,Farib Hasan,Male,Baroque,43,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7560,70,7630,016-164-30931,Low
3242,Shafin Islam,Male,Baroque,24,Jessore,"House #4, Lane #12, Jessore Sadar, Jessore",7560,120,7680,019-361-80136,Low
3243,Rabeya Sabrin,Female,Baroque,24,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",7560,120,7680,019-682-83068,Low
3244,Tamanna Tasnim,Female,Sana Safinaz,22,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",10590,120,10710,013-806-42053,Low
3245,Lamisa Karim,Female,Mushq,35,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6890,70,6960,019-679-93011,High
3246,Abonty Sultana,Female,Faraz Manan,46,Coxs Bazar,"Flat #11, Building #15, Teknaf, Coxs Bazar",9000,120,9120,016-782-11021,Low
3247,Sabina Nur,Female,Sana Safinaz,45,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",10590,70,10660,018-576-10262,High
3248,Sabina Karim,Female,Faraz Manan,47,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",9000,120,9120,018-531-60890,High
3249,Mostafa Haque,Male,Ethnic,30,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",6500,120,6620,016-428-53000,High
3250,Maria Sultana,Female,Maria B.,44,Narsingdi,"Flat #8, Building #16, Raipura, Narsingdi",7500,120,7620,019-348-60825,Low
3251,Sharmin Ahmed,Female,Ethnic,35,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",6500,120,6620,015-872-46044,Low
3252,Wamia Akhtar,Female,Mushq,37,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",6890,70,6960,018-993-50096,Low
3253,Ratul Sakib,Male,Celina,49,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5599,70,5669,018-788-19074,Low
3254,Saima Tabassum,Female,Baroque,29,Rajshahi,"Flat #6, Building #10, Shiroil, Rajshahi",7560,120,7680,018-930-51018,Low
3255,Tashpia Sabrin,Female,Maria B.,38,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7500,70,7570,017-878-33090,Low
3256,Imran Islam,Male,Khaadi,42,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,015-893-87018,Low
3257,Sharmin Tahsin,Female,Mushq,38,Gazipur,"Flat #11, Building #16, Kaliakair, Gazipur",6890,120,7010,013-283-35082,Low
3258,Arabi Mahi,Female,Baroque,43,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7560,70,7630,018-161-15002,Low
3259,Tamanna Tasnim,Female,Sana Safinaz,42,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",10590,120,10710,019-898-14034,Low
3260,Labony Tasneem,Female,Mushq,39,Rajshahi,"Apartment #3, Block #B, Seroil, Rajshahi",6890,120,7010,013-367-96072,High
3261,Farinaj Sabrin,Female,Faraz Manan,47,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",9000,120,9120,016-125-34070,Low
3262,Farhana Mahi,Female,Mushq,28,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6890,70,6960,017-752-32023,High
3263,Sujana Sultana,Female,Celina,30,Tangail,"Plot #7, Mirzapur, Tangail",5599,120,5719,013-223-25605,Low
3264,Sujana Sobhan,Female,Khaadi,47,Comilla,"Flat #9, Building #15, Laksam, Comilla",5990,120,6110,019-622-46802,Low
3265,Tahmina Chowdhury,Female,Faraz Manan,39,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9000,70,9070,013-124-33109,Low
3266,Maria Sultana,Female,Celina,37,Bogura,"House #9, Lane #10, Bogura Sadar, Bogura",5599,120,5719,015-516-13600,High
3267,Raisa Tahsin,Female,Amir Adnan,27,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9550,70,9620,018-528-66088,Low
3268,Saima Tabassum,Female,Sana Safinaz,26,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",10590,70,10660,016-168-64106,High
3269,Nusrat Haque,Female,Baroque,35,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7560,70,7630,016-446-12501,High
3270,Rahim Islam,Male,Ethnic,37,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6500,70,6570,018-787-66014,Low
3271,Urmi Akhtar,Female,Amir Adnan,41,Mymensingh,"Apartment #9, Block #L, Bhaluka, Mymensingh",9550,120,9670,018-802-44700,Low
3272,Sadman Chowdhury,Male,Maria B.,24,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7500,70,7570,017-554-77404,High
3273,Labiba Sabah,Female,Baroque,49,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7560,70,7630,015-389-60357,Low
3274,Nafisa Ahmed,Female,Sana Safinaz,41,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",10590,120,10710,016-629-68099,Low
3275,Sharmin Tabassum,Female,Khaadi,22,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,015-906-80155,High
3276,Farib Murtaza,Male,Sapphire,29,Barisal,"House #19, Road #11, Natullabad, Barisal",7180,120,7300,019-928-80422,Low
3277,Sabina Hossain,Female,Maria B.,34,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",7500,120,7620,019-815-70063,Low
3278,Saima Ahmed,Female,Baroque,34,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7560,70,7630,013-527-10049,Low
3279,Wamia Nawar,Female,Baroque,35,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",7560,120,7680,018-659-27801,Low
3280,Raisa Ahmed,Female,Amir Adnan,40,Khulna,"House #11, Road #9, Tank Pukur Road, Khulna",9550,120,9670,015-612-64605,Low
3281,Labiba Khan,Female,Sana Safinaz,48,Tangail,"Apartment #5, Block #K, Bhuapur, Tangail",10590,120,10710,013-803-56047,High
3282,Abrar Chowdhury,Male,Ethnic,38,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",6500,120,6620,013-720-43007,High
3283,Rabeya Nur,Female,Baroque,33,Faridpur,"House #10, Lane #7, Faridpur Sadar, Faridpur",7560,120,7680,015-392-25700,Low
3284,Sabina Tasneem,Female,Khaadi,33,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,019-362-78605,Low
3285,Saima Haque,Female,Amir Adnan,42,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9550,70,9620,019-430-36065,Low
3286,Miniba Jahan,Female,Celina,28,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",5599,120,5719,018-341-55058,High
3287,Jannatul Hossain,Female,Khaadi,30,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5990,70,6060,019-327-26502,Low
3288,Ilma Islam,Female,Sapphire,40,Bogura,"Plot #7, Sherpur, Bogura",7180,120,7300,016-163-40052,Low
3289,Tashfia Nawar,Female,Ethnic,29,Barisal,"House #10, Lane #3, Natullabad, Barisal",6500,120,6620,018-657-56090,Low
3290,Nafisa Biswas,Female,Sana Safinaz,50,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",10590,70,10660,015-761-32606,Low
3291,Saima Sabrin,Female,Amir Adnan,32,Jessore,"Flat #1, Building #10, Abhaynagar, Jessore",9550,120,9670,019-280-64180,High
3292,Sumaiya Rowshan,Female,Faraz Manan,37,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,018-715-90658,High
3293,Rafid Islam,Male,Sapphire,38,Comilla,"House #20, Road #8, Chauddagram, Comilla",7180,120,7300,017-131-63074,High
3294,Mahbuba Akhtar,Female,Faraz Manan,28,Kushtia,"Apartment #10, Block #P, Mirpur, Kushtia",9000,120,9120,016-168-40219,Low
3295,Irina Ahmed,Female,Faraz Manan,23,Narayanganj,"House #5, Lane #4, Fatullah, Narayanganj",9000,120,9120,015-146-67029,High
3296,Sumaiya Tasnim,Female,Sana Safinaz,33,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",10590,120,10710,018-794-84200,High
3297,Urmi Ferdous,Female,Baroque,37,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7560,70,7630,016-908-78080,High
3298,Mostafa Chowdhury,Male,Mushq,44,Sylhet,"House #2, Lane #8, Amberkhana, Sylhet",6890,120,7010,019-163-47030,Low
3299,Tamanna Sabah,Female,Ethnic,43,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",6500,120,6620,015-624-04587,Low
3300,Alishba Sultana,Female,Ethnic,41,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",6500,120,6620,019-554-11007,Low
3301,Jannatul Jahan,Female,Amir Adnan,47,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9550,70,9620,015-878-28693,Low
3302,Farhana Sabrin,Female,Amir Adnan,50,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",9550,70,9620,017-784-28930,High
3303,Tashfia Akhtar,Female,Sapphire,37,Jessore,"Plot #8, Manirampur, Jessore",7180,120,7300,013-738-14976,High
3304,Faiza Khan,Female,Baroque,37,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7560,120,7680,018-144-52694,Low
3305,Lamia Haque,Female,Khaadi,23,Tangail,"House #16, Road #11, Gopalpur, Tangail",5990,120,6110,016-195-33939,Low
3306,Irina Biswas,Female,Baroque,37,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7560,70,7630,015-171-12193,Low
3307,Nusrat Karim,Female,Maria B.,36,Faridpur,"Plot #5, Charbhadrasan, Faridpur",7500,120,7620,019-666-93391,Low
3308,Miniba Sultana,Female,Celina,42,Rangpur,"House #16, Road #10, Kaunia, Rangpur",5599,120,5719,015-291-72931,Low
3309,Sharmin Khan,Female,Khaadi,28,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5990,70,6060,016-433-79591,Low
3310,Alishba Akhtar,Female,Khaadi,48,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",5990,120,6110,015-921-29971,Low
3311,Sharmin Biswas,Female,Maria B.,30,Jessore,"House #15, Road #3, Bagherpara, Jessore",7500,120,7620,017-201-79500,Low
3312,Tahmina Sabrin,Female,Ethnic,42,Kushtia,"Flat #2, Building #9, Daulatpur, Kushtia",6500,120,6620,017-168-99080,Low
3313,Himeka Akhtar,Female,Sana Safinaz,43,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",10590,120,10710,019-823-38994,Low
3314,Anisha Sobhan,Female,Amir Adnan,44,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",9550,70,9620,014-925-64097,High
3315,Himeka Ahmed,Female,Faraz Manan,36,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9000,70,9070,018-467-16996,High
3316,Saima Tasneem,Female,Faraz Manan,31,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",9000,120,9120,015-924-79576,High
3317,Lamia Mahi,Female,Baroque,30,Faridpur,"House #19, Road #3, Sadarpur, Faridpur",7560,120,7680,016-972-82983,High
3318,Jannatul Sabah,Female,Maria B.,23,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7500,70,7570,016-368-97895,Low
3319,Mashir Murtaza,Male,Maria B.,49,Dinajpur,"Apartment #5, Block #R, Birganj, Dinajpur",7500,120,7620,017-906-39996,Low
3320,Tamanna Tahsin,Female,Mushq,47,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6890,70,6960,013-710-19768,Low
3321,Nafisa Nur,Female,Sapphire,42,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7180,70,7250,018-600-79283,Low
3322,Sujana Tabassum,Female,Ethnic,26,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",6500,120,6620,017-395-99051,Low
3323,Farinaj Islam,Female,Khaadi,33,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5990,120,6110,013-732-10744,Low
3324,Farhana Noor,Female,Ethnic,33,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6500,70,6570,018-483-70471,Low
3325,Nafi Rahman,Male,Faraz Manan,45,Dinajpur,"Flat #3, Building #14, Chirirbandar, Dinajpur",9000,120,9120,019-475-50283,Low
3326,Alishba Haque,Female,Sapphire,26,Khulna,"Apartment #6, Block #F, Khalishpur, Khulna",7180,120,7300,019-935-70866,High
3327,Parthib Morshed,Male,Khaadi,29,Rangpur,"Apartment #7, Block #G, Pirgacha, Rangpur",5990,120,6110,019-180-30646,Low
3328,Sharmin Tahsin,Female,Khaadi,29,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5990,70,6060,019-536-94022,Low
3329,Mahbuba Rahman,Female,Sapphire,24,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",7180,120,7300,013-362-71009,Low
3330,Sumaiya Haque,Female,Baroque,23,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7560,70,7630,016-537-17071,Low
3331,Parthib Abdullah,Male,Ethnic,32,Comilla,"House #6, Lane #6, Kandirpar, Comilla",6500,120,6620,019-250-17104,Low
3332,Labony Fairooz,Female,Sana Safinaz,38,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",10590,70,10660,013-160-37350,Low
3333,Saima Islam,Female,Amir Adnan,29,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",9550,120,9670,018-891-45014,High
3334,Nusrat Karim,Female,Baroque,24,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7560,70,7630,019-366-28601,High
3335,Nusrat Sultana,Female,Faraz Manan,39,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,018-345-71902,Low
3336,Abonty Ali,Female,Mushq,30,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",6890,120,7010,016-319-40099,High
3337,Tahmina Rahman,Female,Maria B.,22,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7500,70,7570,015-765-76004,Low
3338,Nafisa Ahmed,Female,Amir Adnan,33,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",9550,120,9670,018-159-42016,Low
3339,Raisa Das,Female,Maria B.,50,Rangpur,"House #3, Lane #9, Kotwali, Rangpur",7500,120,7620,018-225-41900,High
3340,Labony Sabrin,Female,Ethnic,34,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6500,70,6570,019-518-69097,Low
3341,Saima Akhtar,Female,Celina,35,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5599,70,5669,018-599-88102,Low
3342,Farhana Tasneem,Female,Faraz Manan,45,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,017-505-79104,Low
3343,Urmi Islam,Female,Baroque,39,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7560,70,7630,013-834-21041,High
3344,Raisa Ahmed,Female,Ethnic,31,Bogura,"Plot #7, Sherpur, Bogura",6500,120,6620,019-222-40689,Low
3345,Himeka Karim,Female,Khaadi,40,Tangail,"Flat #3, Building #14, Kalihati, Tangail",5990,120,6110,019-271-21906,Low
3346,Sabina Akhtar,Female,Khaadi,40,Faridpur,"House #19, Road #3, Sadarpur, Faridpur",5990,120,6110,019-462-21503,Low
3347,Mostafa Rahman,Male,Mushq,34,Mymensingh,"Flat #4, Building #13, Gafargaon, Mymensingh",6890,120,7010,016-111-30073,Low
3348,Nusrat Karim,Female,Ethnic,48,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6500,70,6570,019-741-59097,Low
3349,Rafid Ali,Male,Sapphire,25,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7180,70,7250,018-956-75021,Low
3350,Rabeya Rowshan,Female,Celina,50,Jessore,"Plot #8, Manirampur, Jessore",5599,120,5719,013-817-46800,Low
3351,Maria Sabrin,Female,Maria B.,44,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7500,120,7620,013-800-29076,Low
3352,Nusrat Mahi,Female,Maria B.,30,Narayanganj,"House #5, Lane #4, Fatullah, Narayanganj",7500,120,7620,017-650-83064,Low
3353,Faiza Fairooz,Female,Baroque,33,Tangail,"Flat #3, Building #14, Kalihati, Tangail",7560,120,7680,016-500-58084,Low
3354,Rabeya Ali,Female,Faraz Manan,32,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9000,70,9070,019-861-61096,Low
3355,Ratul Hassan,Male,Sana Safinaz,23,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",10590,70,10660,013-973-42044,High
3356,Ilma Nawar,Female,Sana Safinaz,44,Sylhet,"Plot #10, Shahjalal Uposhohor, Sylhet",10590,120,10710,018-771-20495,High
3357,Ayesha Jahan,Female,Sana Safinaz,40,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",10590,70,10660,019-743-99071,High
3358,Nowshin Nawar,Female,Ethnic,50,Faridpur,"House #19, Road #3, Sadarpur, Faridpur",6500,120,6620,018-505-80024,High
3359,Tamanna Islam,Female,Mushq,39,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",6890,120,7010,017-613-67081,Low
3360,Alishba Khan,Female,Sana Safinaz,23,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",10590,70,10660,015-386-40103,Low
3361,Imran Nain,Male,Sapphire,26,Faridpur,"House #19, Road #3, Sadarpur, Faridpur",7180,120,7300,016-120-76738,High
3362,Nusrat Tabassum,Female,Faraz Manan,43,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,017-425-57754,Low
3363,Ayesha Mahi,Female,Sana Safinaz,47,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",10590,70,10660,017-167-61274,High
3364,Farhana Islam,Female,Sana Safinaz,24,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",10590,70,10660,013-866-27674,High
3365,Miniba Sabrin,Female,Sapphire,39,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7180,70,7250,019-652-72843,High
3366,Tahmina Islam,Female,Celina,31,Coxs Bazar,"Apartment #8, Block #M, Chakaria, Coxs Bazar",5599,120,5719,016-476-76782,Low
3367,Farhana Ahmed,Female,Khaadi,37,Comilla,"House #6, Lane #6, Kandirpar, Comilla",5990,120,6110,013-633-21625,Low
3368,Sadman Ibnat,Male,Ethnic,33,Jamalpur,"House #15, Road #5, Dewanganj, Jamalpur",6500,120,6620,018-101-16595,Low
